date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:51	25464/25464	---M--	200	added ('OK')	font/woff2	etag:%226378-682fe3c7-27e7e99cecd63bd8;;;%22	https://nayonacademy.com/html/saasox/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/fa-regular-400.woff2	(from https://nayonacademy.com/html/saasox/assets/css/fontawesome.min.css)
23:27:51	67976/67976	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2210988-682fe3c7-8e48d88d32e83398;gz%22	https://nayonacademy.com/html/saasox/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/fa-regular-400.ttf	(from https://nayonacademy.com/html/saasox/assets/css/fontawesome.min.css)
23:27:52	157192/157192	---M--	200	added ('OK')	font/woff2	etag:%2226608-682fe3c7-967e339099e009f8;;;%22	https://nayonacademy.com/html/saasox/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/fa-solid-900.woff2	(from https://nayonacademy.com/html/saasox/assets/css/fontawesome.min.css)
23:27:53	4800/4800	---M--	200	added ('OK')	font/woff2	etag:%2212c0-682fe3c7-f3ed30f6c8ada063;;;%22	https://nayonacademy.com/html/saasox/assets/fonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/fa-v4compatibility.woff2	(from https://nayonacademy.com/html/saasox/assets/css/fontawesome.min.css)
23:27:53	423676/423676	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22676fc-682fe3c7-e53926038f852c55;gz%22	https://nayonacademy.com/html/saasox/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/fa-solid-900.ttf	(from https://nayonacademy.com/html/saasox/assets/css/fontawesome.min.css)
23:27:54	10836/10836	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222a54-682fe3c7-93f6299d2768a07b;gz%22	https://nayonacademy.com/html/saasox/assets/fonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/fa-v4compatibility.ttf	(from https://nayonacademy.com/html/saasox/assets/css/fontawesome.min.css)
23:27:55	110224/110224	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221ae90-682fe3c7-d6deb5e849b5db4f;gz%22	https://nayonacademy.com/html/saasox/assets/fonts/Sora/Sora-VariableFont_wght.ttf	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/Sora/Sora-VariableFont_wght.ttf	(from https://nayonacademy.com/html/saasox/assets/css/style.css)
23:27:56	257/257	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:57:57%20GMT	https://nayonacademy.com/html/saasox/assets/img/drag.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/drag.png	(from https://nayonacademy.com/html/saasox/assets/css/style.css)
23:27:56	238984/238984	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223a588-682fe3c7-4626d364b5401eb5;gz%22	https://nayonacademy.com/html/saasox/assets/fonts/DM_Sans/DMSans-VariableFont_opsz,wght.ttf	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/fonts/DM_Sans/DMSans-VariableFont_opsz,wght.ttf	(from https://nayonacademy.com/html/saasox/assets/css/style.css)
23:27:56	588/588	---M-Z	200	added ('OK')	image/svg+xml	etag:%2224c-682fe3c7-c78f2e7a5842a2ac;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/arrow-left.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/arrow-left.svg	(from https://nayonacademy.com/html/saasox/assets/css/style.css)
23:27:57	1463/1463	---M-Z	200	added ('OK')	image/svg+xml	etag:%225b7-682fe3c7-1cae60025fe28bb4;gz%22	https://nayonacademy.com/html/saasox/assets/img/header-shape-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/header-shape-2.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:27:58	11440/11440	---M-Z	200	added ('OK')	image/svg+xml	etag:%222cb0-682fe3c7-a26561df2d1c1077;gz%22	https://nayonacademy.com/html/saasox/assets/img/logo.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/logo.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:27:59	48463/48463	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:57:59%20GMT	https://nayonacademy.com/html/saasox/assets/img/hero-bg-2.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/hero-bg-2.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:27:59	1596/1596	---M-Z	200	added ('OK')	image/svg+xml	etag:%2263c-682fe3c7-d5fbd5ed43cc114;gz%22	https://nayonacademy.com/html/saasox/assets/img/hero-shape-1.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/hero-shape-1.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:27:59	2622/2622	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a3e-682fe3c7-3b05bf5ac18c9338;gz%22	https://nayonacademy.com/html/saasox/assets/img/hero-shape-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/hero-shape-2.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:01	243976/243976	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:01%20GMT	https://nayonacademy.com/html/saasox/assets/img/banner-img-1.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/banner-img-1.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:01	251139/251139	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:02%20GMT	https://nayonacademy.com/html/saasox/assets/img/phone-img-1.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/phone-img-1.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:02	3582/3582	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dfe-682fe3c7-e5601de7d57731b3;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-6.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-6.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:02	6968/6968	---M-Z	200	added ('OK')	image/svg+xml	etag:%221b38-682fe3c7-2f977f1de4df0ae6;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-7.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-7.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:03	5468/5468	---M-Z	200	added ('OK')	image/svg+xml	etag:%22155c-682fe3c7-1859568a1de35f31;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-8.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-8.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:03	7872/7872	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ec0-682fe3c7-cf542eb739ce5803;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-9.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-9.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:04	5519/5519	---M-Z	200	added ('OK')	image/svg+xml	etag:%22158f-682fe3c7-21271647070da03e;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-10.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-10.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:04	13851/13851	---M-Z	200	added ('OK')	image/svg+xml	etag:%22361b-682fe3c7-554577df8142e2a3;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-1.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-1.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:05	2529/2529	---M-Z	200	added ('OK')	image/svg+xml	etag:%229e1-682fe3c7-806b1d6969a6a5d7;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/code-icon.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/code-icon.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:06	829/829	---M-Z	200	added ('OK')	image/svg+xml	etag:%2233d-682fe3c7-35ce350f89c7b63c;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/caret-icon.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/caret-icon.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:06	3902/3902	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f3e-682fe3c7-ca7b8b725d37a199;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/cloud-computing.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/cloud-computing.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:07	7183/7183	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c0f-682fe3c7-b93d33fed4bab96a;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/quality-assurance.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/quality-assurance.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:07	1547/1547	---M-Z	200	added ('OK')	image/svg+xml	etag:%2260b-682fe3c7-84ec09501b2585db;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/security.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/security.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:08	1962242/1962242	---MCZ	200	added ('OK')	image/svg+xml	etag:%221df102-682fe3c7-e75597b5a63e48c4;gz%22	https://nayonacademy.com/html/saasox/assets/img/feature-item-bg.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/feature-item-bg.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:08	16952/16952	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:08%20GMT	https://nayonacademy.com/html/saasox/assets/img/3d-shape.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/3d-shape.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:09	4733/4733	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:09%20GMT	https://nayonacademy.com/html/saasox/assets/img/spring-shape.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/spring-shape.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:10	137404/137404	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:10%20GMT	https://nayonacademy.com/html/saasox/assets/img/human-1.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/human-1.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:10	3976/3976	---M-Z	200	added ('OK')	image/svg+xml	etag:%22f88-682fe3c7-c02fbd46597623c4;gz%22	https://nayonacademy.com/html/saasox/assets/img/vector-7.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/vector-7.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:11	1424/1424	---M-Z	200	added ('OK')	image/svg+xml	etag:%22590-682fe3c7-df9a36f0b88373d;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/home.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/home.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:11	3298/3298	---M-Z	200	added ('OK')	image/svg+xml	etag:%22ce2-682fe3c7-6f3c819a8fc40bc4;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/products.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/products.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:12	1816/1816	---M-Z	200	added ('OK')	image/svg+xml	etag:%22718-682fe3c7-1d5599345dcdc9bf;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/analytics.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/analytics.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:12	562/562	---M-Z	200	added ('OK')	image/svg+xml	etag:%22232-682fe3c7-71f4210a6a1ce18a;gz%22	https://nayonacademy.com/html/saasox/assets/img/star-shape.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/star-shape.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:13	120350/120350	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:13%20GMT	https://nayonacademy.com/html/saasox/assets/img/dashboard.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/dashboard.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:14	3034/3034	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bda-682fe3c7-60c3fa83cc1c8f83;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/advanced-tracking.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/advanced-tracking.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:14	6707/6707	---M-Z	200	added ('OK')	image/svg+xml	etag:%221a33-682fe3c7-e6f1fd7dca2abd32;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/in-depth.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/in-depth.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:15	20972/20972	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:15%20GMT	https://nayonacademy.com/html/saasox/assets/img/3d-shape-2.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/3d-shape-2.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:15	11245/11245	---M-Z	200	added ('OK')	image/svg+xml	etag:%222bed-682fe3c7-c53e464df9f87c5f;gz%22	https://nayonacademy.com/html/saasox/assets/img/whychoose-bg-1.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/whychoose-bg-1.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:16	121561/121561	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:16%20GMT	https://nayonacademy.com/html/saasox/assets/img/phone-img-2.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/phone-img-2.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:16	2229/2229	---M-Z	200	added ('OK')	image/svg+xml	etag:%228b5-682fe3c7-a4c2618359c30f0f;gz%22	https://nayonacademy.com/html/saasox/assets/img/trash-group-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/trash-group-2.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:17	1032/1032	---M-Z	200	added ('OK')	image/svg+xml	etag:%22408-682fe3c7-7e0ed688e823ff70;gz%22	https://nayonacademy.com/html/saasox/assets/img/vector-8.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/vector-8.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:17	630/630	---M-Z	200	added ('OK')	image/svg+xml	etag:%22276-682fe3c7-2031451dbe63cdbc;gz%22	https://nayonacademy.com/html/saasox/assets/img/vector-9.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/vector-9.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:18	15460/15460	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c64-682fe3c7-682f1e51247da5ed;gz%22	https://nayonacademy.com/html/saasox/assets/img/counter-bg-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/counter-bg-2.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:19	42575/42575	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:19%20GMT	https://nayonacademy.com/html/saasox/assets/img/video-bg-1.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/video-bg-1.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:19	760/760	---M-Z	200	added ('OK')	image/svg+xml	etag:%222f8-682fe3c7-5b9eb6c2181243e0;gz%22	https://nayonacademy.com/html/saasox/assets/img/vector-10.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/vector-10.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:20	2050/2050	---M-Z	200	added ('OK')	image/svg+xml	etag:%22802-682fe3c7-312f2b585bc24fba;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/qote.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/qote.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:21	5020/5020	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:21%20GMT	https://nayonacademy.com/html/saasox/assets/img/avatar-5.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/avatar-5.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:22	2385/2385	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:22%20GMT	https://nayonacademy.com/html/saasox/assets/img/avatar-6.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/avatar-6.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:22	18289/18289	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:20%20GMT	https://nayonacademy.com/html/saasox/assets/img/customers-group-2.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/customers-group-2.png	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:22	1448/1448	---M-Z	200	added ('OK')	image/svg+xml	etag:%225a8-682fe3c7-65d5726350df853a;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/linkedin.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/linkedin.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:22	1470/1470	---M-Z	200	added ('OK')	image/svg+xml	etag:%225be-682fe3c7-a6625d13d7aa993b;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/hubspot.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/hubspot.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:23	2748/2748	---M-Z	200	added ('OK')	image/svg+xml	etag:%22abc-682fe3c7-f5d713a3a2f60d4;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/whatsapp.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/whatsapp.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:23	2009/2009	---M-Z	200	added ('OK')	image/svg+xml	etag:%227d9-682fe3c7-46cc2406c83f4e95;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/discord.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/discord.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:24	862/862	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235e-682fe3c7-7e255aba56206c92;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/zoom.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/zoom.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:25	2972/2972	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b9c-682fe3c7-1ee9170525d21de2;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/github.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/github.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:25	2447/2447	---M-Z	200	added ('OK')	image/svg+xml	etag:%2298f-682fe3c7-47b1d7574c4396f8;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/shopify.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/shopify.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:26	1434/1434	---M-Z	200	added ('OK')	image/svg+xml	etag:%2259a-682fe3c7-f93518f5f1969f74;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/googledrive.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/googledrive.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:26	2247/2247	---M-Z	200	added ('OK')	image/svg+xml	etag:%228c7-682fe3c7-c298edfe788ea3d;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/notion.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/notion.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:30	36151/36151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:28%20GMT	https://nayonacademy.com/html/saasox/assets/img/post-img-5.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/post-img-5.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:30	51756/51756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:27%20GMT	https://nayonacademy.com/html/saasox/assets/img/post-img-4.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/post-img-4.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:30	32429/32429	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:30%20GMT	https://nayonacademy.com/html/saasox/assets/img/post-img-1.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/post-img-1.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:31	61357/61357	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2017:58:29%20GMT	https://nayonacademy.com/html/saasox/assets/img/post-img-6.jpg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/post-img-6.jpg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:31	470/470	---M-Z	200	added ('OK')	image/svg+xml	etag:%221d6-682fe3c7-dcaa7d338c4a044c;gz%22	https://nayonacademy.com/html/saasox/assets/img/header-shape.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/header-shape.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:32	25491/25491	---M-Z	200	added ('OK')	image/svg+xml	etag:%226393-682fe3c7-f1bbf0f56987c391;gz%22	https://nayonacademy.com/html/saasox/assets/img/hero-bg-1.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/hero-bg-1.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:32	97620/97620	---M-Z	200	added ('OK')	image/svg+xml	etag:%2217d54-682fe3c7-1a96fc8651ec5189;gz%22	https://nayonacademy.com/html/saasox/assets/img/footer-bg-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/footer-bg-2.svg	(from https://nayonacademy.com/html/saasox/home-v2.html)
23:28:33	311649/311649	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:33%20GMT	https://nayonacademy.com/html/saasox/assets/img/hero-img-1.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/hero-img-1.png	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:34	967/967	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c7-682fe3c7-65eaf7aef7f6efa0;gz%22	https://nayonacademy.com/html/saasox/assets/img/icons/checkbox.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/icons/checkbox.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:35	2929/2929	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:35%20GMT	https://nayonacademy.com/html/saasox/assets/img/border-shape.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/border-shape.png	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:35	68005/68005	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:34%20GMT	https://nayonacademy.com/html/saasox/assets/img/about-shape-1.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/about-shape-1.png	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:36	3506/3506	---M-Z	200	added ('OK')	image/svg+xml	etag:%22db2-682fe3c7-325e335f2639b80f;gz%22	https://nayonacademy.com/html/saasox/assets/img/vector.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/vector.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:37	13800/13800	---M-Z	200	added ('OK')	image/svg+xml	etag:%2235e8-682fe3c7-e968e531df977e9a;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-2.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:37	3020/3020	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bcc-682fe3c7-f5f884237394b24;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-3.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-3.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:38	10379/10379	---M-Z	200	added ('OK')	image/svg+xml	etag:%22288b-682fe3c7-106f75446330f640;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-4.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-4.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:38	476452/476452	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:34%20GMT	https://nayonacademy.com/html/saasox/assets/img/about-img-1.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/about-img-1.png	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:38	5899/5899	---M-Z	200	added ('OK')	image/svg+xml	etag:%22170b-682fe3c7-be6cbfa57ef94526;gz%22	https://nayonacademy.com/html/saasox/assets/img/brand-5.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/brand-5.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:39	258099/258099	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2017:58:40%20GMT	https://nayonacademy.com/html/saasox/assets/img/about-img-3.png	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/about-img-3.png	(from https://nayonacademy.com/html/saasox/home-v3.html)
23:28:40	4007/4007	---M-Z	200	added ('OK')	image/svg+xml	etag:%22fa7-682fe3c7-2d379db6457bd8e8;gz%22	https://nayonacademy.com/html/saasox/assets/img/vector-2.svg	C:/My%20Web%20Sites/sos/nayonacademy.com/html/saasox/assets/img/vector-2.svg	(from https://nayonacademy.com/html/saasox/home-v3.html)
